Image,Label,features
1036.jpg,2,"[1.3570024e-03 5.6519154e-02 1.0258938e-01 3.5960565e-03 1.3671800e-01
 8.2777152e-03 1.7641032e-03 1.2009472e-02 0.0000000e+00 0.0000000e+00
 6.7510873e-02 3.0600406e-02 3.2568059e-03 3.5906285e-01 1.0917085e-01
 1.8998035e-03 2.8497051e-02 4.0710074e-04 0.0000000e+00 5.3805146e-02
 4.7834337e-02 4.8852088e-03 5.7129804e-02 7.2599631e-03 8.8205159e-04
 3.7996070e-03 0.0000000e+00 0.0000000e+00 1.8360244e-01 6.2015012e-02
 7.8027644e-03 5.5433553e-02 1.3434324e-02 5.4280099e-04 6.7850124e-05
 0.0000000e+00 0.0000000e+00 2.5511646e-01 3.9197016e-01 2.5783046e-03
 6.0658012e-02 2.1304939e-02 6.1065110e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.7356062e-01 6.8352216e-01 1.6623281e-02 1.6501150e-01
 1.4906672e-01 1.4248526e-03 8.3455648e-03 0.0000000e+00 0.0000000e+00
 6.2422114e-03 5.2244593e-03 4.0710074e-04 9.2276167e-03 6.7850124e-05
 6.7850124e-05 4.0710074e-04 0.0000000e+00 0.0000000e+00 3.9353073e-03
 2.4968846e-02 1.3570025e-04 2.2390541e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
1038.jpg,4,"[5.21548151e-04 3.39527875e-02 2.34383747e-01 1.30387046e-03
 2.10757613e-01 1.28300851e-02 2.08619260e-03 9.38786718e-04
 0.00000000e+00 0.00000000e+00 2.05489974e-02 6.16574228e-01
 4.58962377e-03 8.38649496e-02 2.08671421e-01 1.04309634e-04
 5.21548172e-05 0.00000000e+00 0.00000000e+00 1.31951692e-02
 5.65462530e-01 5.73702971e-04 9.07493848e-03 5.21548172e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.59648658e-03 1.22824594e-01 4.17238538e-04 3.96376615e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.49437282e-03 1.88800432e-02 1.56464448e-04
 1.25171558e-03 0.00000000e+00 1.04309634e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.30387042e-02 3.61797959e-01
 3.44221783e-03 3.67691480e-02 1.56464448e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.12928902e-03
 9.23140254e-03 0.00000000e+00 5.84133947e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.21548151e-04 2.60774093e-03 5.21548172e-05 1.04309634e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
1040.jpg,0,"[2.3336965e-03 2.6898922e-02 4.6264506e-03 1.8137325e-02 2.6690117e-01
 0.0000000e+00 2.4974647e-03 1.3388048e-02 0.0000000e+00 0.0000000e+00
 1.9938774e-02 2.8741313e-02 5.8547123e-03 9.1722459e-01 1.3203809e-01
 1.2282613e-03 5.1136613e-02 3.0297111e-03 0.0000000e+00 1.0276453e-02
 4.5691319e-02 2.4155804e-03 2.3152725e-01 2.9928634e-02 3.2753634e-04
 6.5507268e-04 0.0000000e+00 0.0000000e+00 4.4626826e-03 2.3214139e-02
 1.1873193e-03 3.1115953e-03 0.0000000e+00 1.2282612e-04 1.6376817e-04
 0.0000000e+00 0.0000000e+00 1.8423919e-03 4.7451828e-02 4.0942043e-04
 2.4974647e-03 1.7605078e-03 4.0942043e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.1740224e-02 6.2231906e-02 3.7666680e-03 2.2600008e-02
 1.9324644e-02 4.5036248e-04 3.6847839e-04 0.0000000e+00 0.0000000e+00
 3.3981896e-03 4.5036248e-04 1.9242760e-03 4.0942044e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.4565225e-03
 6.9601473e-04 2.0061601e-03 7.6561621e-03 0.0000000e+00 8.1884085e-05
 0.0000000e+00 0.0000000e+00]"
1043.jpg,3,"[2.09798035e-03 1.48922214e-02 9.55440924e-02 1.77124571e-02
 9.70677018e-01 1.07512891e-01 1.22439507e-02 1.65809229e-01
 2.06358731e-04 0.00000000e+00 1.27254543e-03 9.25174914e-03
 1.12809436e-02 6.14948981e-02 3.72477509e-02 5.57168573e-03
 2.97500491e-02 6.53469295e-04 0.00000000e+00 8.59828026e-04
 6.80983765e-03 4.98700235e-03 1.02147572e-02 2.92341528e-03
 6.87862397e-04 2.40751848e-04 1.03179365e-04 0.00000000e+00
 2.16676667e-03 1.48922214e-02 4.16156743e-03 6.53469283e-03
 1.16936606e-03 1.37572482e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.28614230e-04 1.72309540e-02 8.94221128e-04
 2.51069781e-03 4.12717462e-04 3.43931206e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.92601478e-03 3.14697064e-02
 6.84423093e-03 9.63007379e-03 6.87862397e-04 6.53469295e-04
 6.87862412e-05 0.00000000e+00 0.00000000e+00 9.28614230e-04
 7.15376902e-03 1.82283542e-03 5.77804446e-03 3.09538096e-04
 1.37572482e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.96040794e-03 2.33185366e-02 1.68526289e-03 7.66966585e-03
 2.16676667e-03 3.43931199e-04 3.43931206e-05 0.00000000e+00]"
1044.jpg,3,"[1.3150256e-02 3.3021756e-02 1.6656991e-02 1.0753987e-02 9.6844330e-02
 0.0000000e+00 1.0929325e-02 3.5067351e-04 0.0000000e+00 0.0000000e+00
 1.7767457e-02 3.0099476e-02 2.1917094e-02 2.8433776e-01 2.9398128e-02
 1.7942794e-02 7.8901537e-03 0.0000000e+00 0.0000000e+00 3.5593361e-02
 2.5663456e-01 3.5418026e-02 4.1180760e-01 7.4734372e-01 2.5131602e-02
 5.8445585e-04 0.0000000e+00 0.0000000e+00 1.0637096e-02 4.7107141e-02
 1.3150256e-02 5.0847661e-03 3.9742999e-03 4.3249731e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 4.5003099e-03 5.2250352e-02 2.4547146e-03
 3.0625487e-02 3.4892015e-02 7.0134702e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.0859269e-02 1.2267728e-01 2.5365384e-02 2.5119913e-01
 1.4266567e-01 1.1455335e-02 8.7668374e-04 0.0000000e+00 0.0000000e+00
 9.5850760e-03 2.0455956e-03 2.1040412e-03 5.7276674e-03 0.0000000e+00
 1.1689117e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.9742999e-03
 1.8702587e-03 5.8445585e-04 7.8317085e-03 0.0000000e+00 3.5067351e-04
 0.0000000e+00 0.0000000e+00]"
1045.jpg,1,"[2.14130152e-03 2.72421129e-02 1.73029050e-01 1.82010625e-02
 6.06702082e-02 1.87363885e-02 1.50485914e-02 2.15914566e-02
 0.00000000e+00 0.00000000e+00 1.36210565e-02 1.26039386e-01
 4.28855121e-02 3.47723573e-01 6.55059814e-01 2.14724950e-02
 1.08492605e-01 2.24241856e-02 0.00000000e+00 1.55244358e-02
 7.66110122e-02 1.29667697e-02 7.68489316e-02 4.60974611e-02
 1.13607943e-02 1.48701493e-03 0.00000000e+00 0.00000000e+00
 1.87958684e-02 5.66850081e-02 4.34208335e-03 2.30784714e-02
 3.62831634e-03 2.37922394e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.44624452e-03 3.64021249e-02 2.31974339e-03
 1.93311945e-02 1.33236535e-02 5.94805984e-04 4.75844787e-03
 5.94805970e-05 0.00000000e+00 4.10416126e-02 5.91831923e-01
 8.92208982e-03 5.77556603e-02 4.15174551e-02 2.91454932e-03
 4.28260304e-03 2.37922388e-04 0.00000000e+00 8.74364749e-03
 6.50717765e-02 2.37922394e-03 2.26026261e-03 0.00000000e+00
 1.78441784e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.34208335e-03 3.97925191e-02 1.72493735e-03 1.60597614e-03
 2.37922388e-04 2.37922388e-04 0.00000000e+00 0.00000000e+00]"
1046.jpg,2,"[2.3382243e-02 1.8962593e-01 1.2150657e-01 4.7305115e-03 2.0983198e-01
 3.6762834e-02 3.2437793e-03 9.7313384e-03 9.4610231e-04 0.0000000e+00
 2.3706621e-01 1.4346966e-01 7.1633463e-03 7.3708129e-01 9.5759071e-02
 2.3652557e-03 2.8856121e-02 0.0000000e+00 0.0000000e+00 2.2111763e-01
 7.1836196e-02 9.9340742e-03 2.9166985e-01 6.2848225e-02 2.3652557e-03
 2.6355707e-03 0.0000000e+00 0.0000000e+00 4.7507852e-02 7.9337440e-02
 6.4875586e-03 1.1326197e-01 3.0755085e-01 2.0273621e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.5813425e-02 1.6556790e-02 1.7570471e-03
 7.2985035e-03 2.0273621e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 5.8320452e-02 5.2170787e-02 9.2582870e-03 7.8864388e-02
 4.8656692e-03 4.7305116e-04 1.2164173e-03 0.0000000e+00 0.0000000e+00
 1.3583327e-02 1.3583327e-02 1.9597835e-03 6.2172441e-03 1.0136811e-03
 6.7578738e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.0957677e-03
 1.6624369e-02 1.6218896e-03 1.0271968e-02 3.5816731e-03 1.3515748e-04
 0.0000000e+00 0.0000000e+00]"
1048.jpg,1,"[1.22647395e-03 2.72744447e-02 4.82413098e-02 1.75210560e-04
 4.28097807e-02 9.05254576e-03 5.84035239e-04 2.33614090e-04
 0.00000000e+00 0.00000000e+00 1.17975120e-02 2.09084619e-02
 9.34456359e-04 2.09843859e-01 3.79856497e-01 9.34456359e-04
 5.02270274e-03 0.00000000e+00 0.00000000e+00 1.37832314e-02
 3.22971493e-02 9.92859830e-04 3.75534631e-02 1.00454055e-02
 5.25631709e-04 7.00842240e-04 0.00000000e+00 0.00000000e+00
 1.81634948e-02 4.29849923e-02 1.22647395e-03 4.75404672e-02
 2.59311646e-02 5.84035224e-05 2.68656202e-03 0.00000000e+00
 0.00000000e+00 2.69824266e-02 5.03438376e-02 1.28487754e-03
 8.41010734e-02 3.73782553e-02 3.50421120e-04 5.84035239e-04
 1.75210560e-04 0.00000000e+00 2.07624525e-01 3.82134259e-01
 1.17391078e-02 4.96371537e-01 5.92036486e-01 3.50421132e-03
 9.34456359e-04 0.00000000e+00 0.00000000e+00 6.24917680e-03
 8.64372123e-03 2.33614090e-04 6.59959810e-03 0.00000000e+00
 5.84035224e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.44580784e-03 1.02790203e-02 2.92017619e-04 5.60673792e-03
 1.16807045e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
1100.jpg,1,"[0.00000000e+00 6.65981323e-03 3.62589844e-02 0.00000000e+00
 5.25774732e-02 2.26667337e-02 0.00000000e+00 1.16838829e-03
 0.00000000e+00 0.00000000e+00 9.77551565e-03 2.52410829e-01
 0.00000000e+00 2.78037459e-01 9.07604039e-01 2.33677652e-04
 8.56818072e-03 1.23849157e-02 0.00000000e+00 1.36311967e-02
 1.42621264e-01 1.55785106e-04 7.85156935e-02 5.40574305e-02
 1.16838826e-04 6.23140426e-04 4.51776804e-03 0.00000000e+00
 4.51776804e-03 1.60069205e-02 0.00000000e+00 6.97138347e-03
 6.23140426e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.36311969e-03 7.12716859e-03 0.00000000e+00
 8.95764388e-04 3.50516493e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.12944201e-03 4.90723085e-03
 0.00000000e+00 1.37090897e-02 2.72623933e-04 0.00000000e+00
 1.20733457e-03 0.00000000e+00 0.00000000e+00 6.23140426e-04
 3.11570213e-04 0.00000000e+00 3.89462756e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.06301585e-04 1.59679737e-03 0.00000000e+00 5.56931738e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
1101.jpg,1,"[5.8545433e-03 3.5190895e-02 7.7763610e-02 8.4636332e-03 2.7070898e-01
 2.5009081e-02 9.7363601e-03 2.5899991e-02 0.0000000e+00 0.0000000e+00
 3.2390896e-02 3.0424535e-01 3.2454534e-03 6.2605429e-01 3.2651806e-01
 3.0545443e-03 1.6481813e-02 0.0000000e+00 0.0000000e+00 2.4818173e-02
 4.2337257e-01 4.3909075e-03 5.7399981e-02 4.0027257e-02 1.0818178e-03
 1.3999995e-03 0.0000000e+00 0.0000000e+00 1.6099993e-02 2.3163628e-02
 6.9999974e-03 8.7690875e-02 3.3727260e-03 8.9090876e-04 2.5454536e-04
 0.0000000e+00 0.0000000e+00 5.9818160e-03 1.1836359e-02 3.6272714e-03
 3.9072715e-02 9.5454510e-04 6.3636340e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 6.4145431e-02 1.2689087e-01 3.4681804e-02 3.2734534e-01
 2.8509080e-02 1.3681813e-02 2.0999992e-02 0.0000000e+00 0.0000000e+00
 1.1136360e-02 7.7636335e-03 5.7272706e-03 6.0454523e-03 0.0000000e+00
 1.2727268e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.0636338e-03
 1.6545448e-03 3.0545443e-03 9.7999964e-03 0.0000000e+00 6.9999974e-04
 0.0000000e+00 0.0000000e+00]"
1106.jpg,1,"[1.00687928e-02 2.55519357e-02 2.94939633e-02 1.05437357e-02
 8.70095640e-02 6.55421382e-03 6.64920267e-03 2.08974932e-03
 0.00000000e+00 0.00000000e+00 1.75301477e-01 4.14625295e-02
 1.74779035e-02 9.37870026e-01 1.01067878e-01 1.34883821e-02
 4.71618436e-02 0.00000000e+00 0.00000000e+00 6.52096793e-02
 5.64707294e-02 1.76203866e-02 1.78958535e-01 2.11349651e-02
 4.13200445e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.22748294e-02 3.18211839e-02 4.56895195e-02 2.54569463e-02
 1.39158312e-02 2.94464687e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.28234625e-02 3.50982919e-02 3.08712968e-03
 2.11349651e-02 1.48182232e-02 3.08712968e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.71192472e-02 8.36374685e-02
 1.77153759e-02 7.63233453e-02 6.99591115e-02 2.27972656e-03
 1.42482910e-04 0.00000000e+00 0.00000000e+00 2.75466964e-03
 5.12938481e-03 9.02391796e-04 2.37471526e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.56731205e-03 7.02915713e-03 5.22437331e-04 1.89977218e-04
 0.00000000e+00 9.49886089e-05 0.00000000e+00 0.00000000e+00]"
1108.jpg,2,"[4.0719158e-04 4.3744009e-02 1.9428855e-02 5.8170228e-04 5.4621842e-02
 7.0385975e-03 1.8032771e-03 5.1189801e-03 0.0000000e+00 0.0000000e+00
 2.3442602e-02 3.5367496e-02 1.5705961e-03 3.6629790e-01 1.7992051e-01
 1.2797450e-03 1.2390258e-02 0.0000000e+00 0.0000000e+00 2.5437841e-01
 5.8187675e-01 9.3072362e-04 2.8055501e-01 6.5848693e-02 1.6869366e-03
 1.9196174e-03 0.0000000e+00 0.0000000e+00 2.0976183e-01 5.3475887e-01
 6.9804268e-04 3.0772049e-02 4.6536181e-04 1.5124258e-03 2.9085114e-04
 0.0000000e+00 0.0000000e+00 4.9968224e-02 7.0153296e-02 2.3268090e-04
 4.8862989e-03 4.0719158e-04 1.7451067e-04 1.1634045e-04 0.0000000e+00
 0.0000000e+00 2.5013197e-02 2.4024304e-02 3.7810646e-03 1.4658897e-02
 5.8170226e-05 1.7451067e-04 1.8614472e-03 0.0000000e+00 0.0000000e+00
 1.0470641e-03 1.1052343e-03 5.8170226e-05 7.5621292e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0719158e-04
 5.8170228e-04 1.1634045e-04 6.3987251e-04 0.0000000e+00 5.8170226e-05
 0.0000000e+00 0.0000000e+00]"
1110.jpg,3,"[0.0000000e+00 1.8765980e-03 3.4235234e-03 1.0143773e-04 7.9222865e-02
 1.0980634e-02 1.0143773e-04 1.6990820e-02 0.0000000e+00 0.0000000e+00
 5.5790751e-04 7.3035164e-03 5.0718863e-05 9.9378538e-01 5.0896380e-02
 2.2823489e-04 3.8799930e-02 6.5934524e-04 0.0000000e+00 7.2527975e-03
 7.2274380e-03 7.6078293e-05 3.7531957e-02 2.3077084e-03 1.0143773e-04
 2.4345054e-03 0.0000000e+00 0.0000000e+00 1.4454876e-03 4.3111033e-04
 0.0000000e+00 1.4201282e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 2.2823489e-04 2.5613026e-03 0.0000000e+00
 5.0718863e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.6222065e-04 1.0650961e-03 0.0000000e+00 7.1006408e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.3254806e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.1918932e-03 0.0000000e+00 2.5359432e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
1113.jpg,0,"[6.9267211e-05 8.5683540e-02 3.6864009e-01 6.0262475e-03 3.8948953e-01
 9.4896078e-02 5.5413768e-03 1.0556323e-01 1.2849067e-01 0.0000000e+00
 2.8053220e-02 3.3788547e-01 2.7706884e-03 3.3359089e-01 5.3598970e-01
 2.6321539e-03 1.5959166e-01 3.7750632e-02 0.0000000e+00 1.1221288e-02
 1.5030985e-01 9.0047374e-04 3.8789637e-02 1.1373676e-01 3.4633605e-04
 4.2252997e-03 2.3550852e-03 0.0000000e+00 4.9872394e-03 6.2409759e-02
 6.9267211e-05 1.1429090e-02 9.9052116e-03 6.9267211e-05 4.1560328e-04
 0.0000000e+00 0.0000000e+00 2.6321539e-03 1.7386070e-02 0.0000000e+00
 4.5716357e-03 1.0043746e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.1359823e-02 2.9029888e-01 4.8487048e-04 2.7914686e-02
 2.2234775e-02 2.7706884e-04 1.0667151e-02 0.0000000e+00 0.0000000e+00
 5.7491786e-03 1.1221288e-02 6.9267211e-05 3.1170244e-03 1.0390081e-03
 6.9267211e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.3725836e-03
 1.0874952e-02 2.7706884e-04 4.6409033e-03 3.4633605e-04 6.9267211e-05
 0.0000000e+00 0.0000000e+00]"
1114.jpg,0,"[6.05128007e-04 4.10730653e-02 1.74806356e-01 9.07692011e-04
 1.37590975e-01 9.31140706e-02 1.51282002e-03 1.11192269e-02
 2.42051203e-03 0.00000000e+00 2.23140959e-02 4.98247266e-01
 2.26923003e-04 2.08390951e-01 5.52330613e-01 4.53846005e-04
 3.75179350e-02 1.04384581e-02 0.00000000e+00 2.35999916e-02
 3.01202476e-01 1.28589699e-03 5.83948530e-02 4.72756252e-02
 3.78205004e-04 2.72307592e-03 6.05128007e-04 0.00000000e+00
 2.48858891e-02 1.08544834e-01 8.32051039e-04 4.25102413e-02
 2.50371713e-02 1.51282002e-03 1.51282002e-04 0.00000000e+00
 0.00000000e+00 1.56576876e-02 6.41435683e-02 4.53846005e-04
 6.65640831e-02 3.91063988e-02 6.80768979e-04 2.79871710e-02
 2.36756336e-02 0.00000000e+00 1.30556375e-01 1.71553791e-01
 4.38717799e-03 2.15803772e-01 1.39406368e-01 5.37051121e-03
 3.15044761e-01 6.92115128e-02 0.00000000e+00 1.00602536e-02
 1.87589675e-02 3.02564004e-04 4.46281908e-03 1.21025601e-03
 7.56410009e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.93333193e-03 2.67769136e-02 3.78205004e-04 6.50512613e-03
 1.13461504e-03 1.51282002e-04 0.00000000e+00 0.00000000e+00]"
1115.jpg,3,"[6.45726395e-05 3.31257656e-02 2.02887237e-01 7.10299006e-04
 3.40943523e-02 1.89843569e-02 1.87260658e-03 3.16405925e-03
 0.00000000e+00 0.00000000e+00 1.23333745e-02 4.85586263e-02
 3.22863198e-04 5.76956511e-01 2.25552231e-01 1.22688012e-03
 4.27729160e-01 2.11217105e-01 0.00000000e+00 2.56353375e-02
 1.27724677e-01 1.03316223e-03 5.05862057e-01 4.21013609e-02
 2.77662347e-03 9.47926342e-02 6.32811850e-03 0.00000000e+00
 1.76283307e-02 8.22009668e-02 2.38918769e-03 1.72408950e-02
 2.19546980e-03 1.67888869e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.81153762e-03 2.97034141e-02 1.29145279e-03
 1.69826038e-02 3.35777737e-03 5.16581116e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.08569635e-02 1.87196076e-01
 9.68589564e-04 6.97384477e-02 8.94976780e-02 9.68589564e-04
 9.68589564e-04 2.53770482e-02 0.00000000e+00 5.94068272e-03
 2.79599521e-02 6.45726395e-05 1.67888869e-03 5.81153785e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.26354618e-03 1.56911518e-02 0.00000000e+00 1.93717919e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
1119.jpg,4,"[0.00000000e+00 1.36408480e-02 2.59353258e-02 4.25169303e-04
 2.26048343e-02 3.82652367e-03 3.89738503e-04 2.69273878e-03
 0.00000000e+00 0.00000000e+00 3.09310649e-02 1.57808661e-01
 4.25169303e-04 2.05144182e-01 9.53973591e-01 2.83446192e-04
 2.21796650e-02 0.00000000e+00 0.00000000e+00 3.27026062e-02
 1.18303351e-01 1.06292326e-04 8.85769352e-03 3.90092805e-02
 1.06292326e-04 3.54307733e-04 0.00000000e+00 0.00000000e+00
 2.55101570e-03 2.39866339e-02 3.54307740e-05 4.51742373e-02
 1.42077403e-02 7.08615480e-05 7.08615466e-04 3.54307740e-05
 0.00000000e+00 4.25169303e-04 4.14540060e-03 0.00000000e+00
 1.06292323e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.45633910e-03 1.73965096e-02
 0.00000000e+00 1.60147101e-02 2.12584651e-04 2.48015422e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.37753925e-04
 4.25169303e-04 3.54307740e-05 1.52352324e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.52352324e-03 3.89738503e-04 1.77153866e-04 1.59438478e-03
 0.00000000e+00 3.54307740e-05 0.00000000e+00 0.00000000e+00]"
1122.jpg,3,"[0.0000000e+00 4.1326708e-03 7.5597637e-03 3.3598950e-05 1.0247679e-02
 6.5181963e-03 9.4077061e-04 9.4749043e-03 0.0000000e+00 0.0000000e+00
 3.3598950e-05 2.1839316e-03 1.0079685e-04 7.4398154e-01 6.5501153e-01
 1.7471454e-03 3.0407049e-02 0.0000000e+00 0.0000000e+00 3.3598950e-05
 1.9957777e-02 5.3758320e-04 8.8432439e-02 8.9171611e-02 6.7197898e-04
 3.3934938e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.8223118e-03
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.0159369e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.3775569e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.0318741e-04 3.3598950e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.0159369e-03
 2.4191244e-03 0.0000000e+00 2.0159371e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
1123.jpg,2,"[0.00000000e+00 1.94017589e-01 1.77814439e-01 1.20023251e-04
 2.78573960e-01 5.59908450e-02 2.82054651e-03 3.60069750e-03
 0.00000000e+00 0.00000000e+00 1.22723773e-01 7.67548680e-02
 1.20023251e-04 6.45725071e-01 4.51467454e-01 3.00058135e-04
 1.08140945e-01 3.00058117e-03 0.00000000e+00 3.22202414e-01
 4.18281034e-02 0.00000000e+00 2.90036172e-01 2.89256033e-02
 0.00000000e+00 1.34426039e-02 0.00000000e+00 0.00000000e+00
 2.67651845e-02 1.48828831e-02 0.00000000e+00 6.48125540e-03
 9.60186007e-04 6.00116255e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.26024417e-03 1.03820115e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.74633823e-02 5.82112782e-02
 0.00000000e+00 8.58166255e-03 4.80093004e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.96076730e-03
 2.97657661e-02 0.00000000e+00 9.00174375e-04 6.00116255e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.26082546e-03 7.56146479e-03 0.00000000e+00 1.50029059e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
1124.jpg,1,"[1.71272084e-04 9.15734693e-02 3.98835570e-01 2.98013408e-02
 4.44679409e-01 2.26079132e-02 3.26558761e-02 1.58712119e-02
 0.00000000e+00 0.00000000e+00 1.41299456e-01 5.98995566e-01
 1.59853941e-03 2.14546815e-01 7.63302520e-02 1.76981150e-03
 9.70541791e-04 0.00000000e+00 0.00000000e+00 1.73555706e-02
 7.05070049e-02 3.99634853e-04 7.42178992e-04 1.48435798e-03
 3.42544168e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.96689044e-03 2.22653691e-02 3.42544168e-04 5.70906908e-04
 0.00000000e+00 2.85453454e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.11235555e-03 2.27220953e-02 1.14181385e-04
 2.68326257e-03 6.90797390e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.23521639e-02 4.34745610e-01
 1.54144864e-03 2.32930016e-02 1.89541094e-02 2.16944632e-03
 1.14181385e-04 0.00000000e+00 0.00000000e+00 2.96300687e-02
 3.38547789e-02 9.13451076e-04 4.16762056e-03 0.00000000e+00
 9.70541791e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.10185035e-02 1.44439451e-02 1.48435798e-03 7.65015278e-03
 0.00000000e+00 1.76981150e-03 0.00000000e+00 0.00000000e+00]"
