Image,Label,features
382.jpg,4,"[1.9858737e-04 2.4902856e-01 1.3014092e-01 1.2577199e-03 2.0163238e-01
 6.0900124e-03 1.9858737e-04 1.0591326e-03 6.6195789e-05 0.0000000e+00
 3.2905927e-01 4.7813219e-01 1.3239158e-04 5.6471628e-01 1.7621319e-01
 1.9858737e-04 4.3689222e-03 0.0000000e+00 0.0000000e+00 9.8168358e-02
 3.1661445e-01 6.6195789e-05 6.7850687e-02 3.1641588e-02 1.3239158e-04
 5.9576210e-04 0.0000000e+00 0.0000000e+00 4.4351179e-02 4.8124339e-02
 1.9858737e-04 9.5321937e-03 1.2444808e-02 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 2.6544511e-02 1.8931996e-02 0.0000000e+00
 2.0388303e-02 6.6195789e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.1083359e-01 1.3305354e-01 1.1915242e-03 9.7969770e-02
 7.4139284e-03 0.0000000e+00 6.6195789e-05 0.0000000e+00 0.0000000e+00
 7.9434942e-03 4.6337051e-03 1.9858737e-04 5.0308798e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3027261e-03
 4.1703349e-03 2.6478316e-04 6.2224041e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
383.jpg,3,"[1.1333135e-03 2.5164956e-01 2.2110407e-01 9.2823775e-03 1.1905188e-01
 1.6190193e-03 0.0000000e+00 5.3967309e-05 0.0000000e+00 0.0000000e+00
 2.8780767e-01 8.0195421e-01 6.8538482e-03 2.7507138e-01 2.8063001e-03
 1.6190193e-04 1.0793462e-03 0.0000000e+00 0.0000000e+00 5.7259314e-02
 1.8262537e-01 2.3745615e-03 3.1948648e-02 5.3967309e-05 1.6190193e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.9806003e-02 3.9396137e-02
 4.8570579e-04 4.8030904e-03 1.4031500e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.9331947e-03 1.5974324e-02 1.0793462e-04
 3.9396137e-03 6.5300446e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4043147e-02 1.4101657e-01 1.4031500e-03 7.4906625e-02
 1.7863179e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.9104427e-02 6.3141752e-03 1.0793462e-03 3.2380386e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0469658e-02
 1.0793462e-03 1.6190193e-04 2.7523327e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
385.jpg,4,"[0.0000000e+00 3.7136044e-02 5.3960782e-02 2.8379075e-04 8.5137226e-03
 4.0541534e-04 4.8649841e-04 1.2162460e-04 0.0000000e+00 0.0000000e+00
 5.5622984e-02 4.0946947e-03 8.1083068e-05 6.6771910e-02 0.0000000e+00
 3.6487379e-04 1.0946214e-03 0.0000000e+00 0.0000000e+00 9.2840111e-03
 1.3297623e-02 0.0000000e+00 2.1487013e-02 3.2027811e-03 0.0000000e+00
 1.0135383e-03 0.0000000e+00 0.0000000e+00 4.1757780e-03 3.5433300e-02
 4.0541534e-05 1.8243691e-03 5.2703993e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.0297550e-02 2.4324920e-02 0.0000000e+00
 8.3110146e-03 2.6351998e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.3218010e-02 7.0562541e-01 4.4595689e-04 2.3031646e-01
 6.5494847e-01 0.0000000e+00 4.0541534e-05 0.0000000e+00 0.0000000e+00
 2.5946582e-03 2.8379075e-04 0.0000000e+00 4.0541534e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.2974758e-04
 5.6758150e-04 0.0000000e+00 2.4324920e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
391.jpg,0,"[0.0000000e+00 2.7638379e-02 7.8290194e-01 0.0000000e+00 1.5599917e-01
 1.3380191e-01 0.0000000e+00 1.0511240e-02 7.4753471e-02 0.0000000e+00
 8.2235001e-03 2.4052191e-01 6.1830826e-05 1.8654360e-01 2.9610783e-01
 0.0000000e+00 4.9464661e-03 1.2366165e-04 0.0000000e+00 8.5326536e-03
 2.2790842e-01 0.0000000e+00 8.6130343e-02 1.3720261e-01 1.8549248e-04
 2.1022481e-03 7.4196991e-04 0.0000000e+00 6.8013910e-03 1.1148098e-01
 0.0000000e+00 5.4905772e-02 7.7103041e-02 6.1830826e-05 6.1830826e-05
 0.0000000e+00 0.0000000e+00 2.2259098e-03 1.7522857e-01 0.0000000e+00
 4.4518197e-03 3.1162737e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.4159259e-02 1.5476255e-01 0.0000000e+00 4.2663268e-03
 6.4304061e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.2960374e-03 1.5643198e-02 0.0000000e+00 1.4221090e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.0404172e-03
 4.4951010e-02 0.0000000e+00 2.8442179e-03 1.8549248e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
393.jpg,0,"[0.0000000e+00 2.4324120e-03 5.0815295e-02 1.7690269e-04 1.9680424e-01
 8.9689665e-02 1.8574782e-03 3.0250359e-02 2.1360999e-02 0.0000000e+00
 4.9532754e-03 8.1870562e-01 8.8451343e-05 1.9472563e-01 4.0815872e-01
 4.4225671e-04 3.4407571e-02 8.2259746e-03 0.0000000e+00 4.6436954e-03
 2.6756531e-01 4.4225671e-05 1.4329118e-02 1.4019538e-02 1.3267701e-04
 1.2383189e-03 0.0000000e+00 0.0000000e+00 1.9017039e-03 3.3567283e-02
 0.0000000e+00 2.2112837e-03 2.6093146e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.3267701e-04 2.2112837e-03 0.0000000e+00
 2.2112836e-04 4.4225671e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 9.7296480e-04 5.1301778e-03 4.4225671e-05 9.7296480e-04
 4.4225671e-05 4.4225671e-05 4.4225671e-05 0.0000000e+00 0.0000000e+00
 2.6535403e-04 1.1498674e-03 0.0000000e+00 1.3267701e-04 0.0000000e+00
 1.3267701e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.8648240e-04
 7.5183640e-04 8.8451343e-05 6.1915943e-04 0.0000000e+00 1.7690269e-04
 4.4225671e-05 0.0000000e+00]"
394.jpg,0,"[7.33214151e-03 9.86046642e-02 7.45855793e-02 8.93341377e-03
 1.97967827e-01 6.44722804e-02 1.25573464e-02 2.67833859e-01
 7.41641922e-03 0.00000000e+00 6.70006052e-02 3.35424393e-02
 6.40508905e-03 5.80250502e-01 2.86543459e-01 3.20254453e-03
 1.49761096e-01 4.55941223e-02 0.00000000e+00 9.05140266e-02
 3.61550413e-02 1.22202365e-02 2.33954310e-01 2.77272947e-02
 1.85410480e-03 1.34843984e-03 8.42774898e-05 0.00000000e+00
 1.07116692e-01 1.10319234e-01 5.22520440e-03 1.24393575e-01
 9.91103277e-02 1.26416236e-03 5.30948164e-03 0.00000000e+00
 0.00000000e+00 6.04269616e-02 9.99531001e-02 1.34843984e-03
 7.62711316e-02 1.55407697e-01 1.68554980e-04 5.05664968e-04
 0.00000000e+00 0.00000000e+00 2.84773648e-01 3.47054690e-01
 9.52335633e-03 1.59537286e-01 1.85916141e-01 1.09560741e-03
 1.81196611e-02 2.10693735e-03 0.00000000e+00 1.60127226e-02
 7.24786427e-03 2.19121482e-03 3.45537718e-03 5.89942443e-04
 1.68554980e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.18831256e-02 6.99503161e-03 2.94971210e-03 5.98370191e-03
 1.68554980e-04 1.68554980e-04 8.42774898e-05 0.00000000e+00]"
400.jpg,2,"[0.0000000e+00 1.2596852e-02 2.5612049e-02 1.0691055e-03 6.6377506e-02
 5.6709074e-03 3.2073166e-03 3.1654820e-02 0.0000000e+00 0.0000000e+00
 1.2457403e-02 3.1747784e-02 1.3944855e-03 6.5345585e-01 6.8232173e-01
 2.5100738e-03 1.1699733e-01 7.9020840e-04 0.0000000e+00 1.3572992e-02
 8.1484430e-02 1.0691055e-03 8.7341271e-02 2.4431385e-01 3.7186278e-04
 6.0892529e-03 0.0000000e+00 0.0000000e+00 7.3907729e-03 3.1375922e-02
 1.8593139e-04 3.4908619e-02 9.1664180e-02 0.0000000e+00 7.9020840e-04
 0.0000000e+00 0.0000000e+00 4.5553190e-03 2.3566805e-02 0.0000000e+00
 1.2085540e-03 2.3241424e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.4862135e-03 2.7889708e-02 0.0000000e+00 3.5326965e-03
 4.6947678e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.9724274e-04 1.2085540e-03 0.0000000e+00 3.2537995e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.8580764e-03
 6.4146332e-03 0.0000000e+00 2.2311767e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
401.jpg,0,"[5.0007747e-03 1.0447271e-01 1.1436555e-01 3.7831951e-02 6.4863312e-01
 3.3211667e-02 4.3321930e-02 5.3269126e-02 0.0000000e+00 0.0000000e+00
 3.1037418e-02 4.6909444e-02 1.3589063e-03 6.7227811e-01 1.9763932e-01
 1.8481124e-03 6.2890179e-02 0.0000000e+00 0.0000000e+00 1.5056681e-02
 2.5873575e-02 8.1534375e-04 5.3214766e-02 5.5443374e-03 0.0000000e+00
 3.2613749e-04 0.0000000e+00 0.0000000e+00 3.6962249e-03 9.7297681e-03
 3.2613749e-04 4.8213992e-02 9.2405622e-04 1.6306875e-04 4.6746372e-03
 0.0000000e+00 0.0000000e+00 2.2829624e-03 5.6530498e-03 0.0000000e+00
 5.7074060e-03 4.1854312e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 6.4194731e-02 1.5725262e-01 7.5555188e-03 3.4624930e-02
 3.2994244e-02 3.8049376e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.1577881e-02 1.2719362e-02 3.8592936e-03 5.9248311e-03 5.9791876e-04
 5.4356246e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.4468059e-03
 9.0231374e-03 1.6089451e-02 1.0708181e-01 1.6850437e-03 1.2447581e-02
 9.2405622e-04 0.0000000e+00]"
403.jpg,0,"[0.00000000e+00 1.04829846e-02 1.67727754e-01 9.23611005e-05
 3.33423577e-02 1.33923599e-02 9.23611005e-05 3.23263841e-04
 0.00000000e+00 0.00000000e+00 1.50548592e-02 1.22332275e-01
 4.61805503e-05 8.27324569e-01 2.24437475e-01 6.46527682e-04
 2.85857599e-02 9.23611005e-05 0.00000000e+00 1.14527764e-02
 1.76455885e-01 1.38541654e-04 4.21489894e-01 6.53454810e-02
 1.06215267e-03 7.34270737e-03 0.00000000e+00 0.00000000e+00
 2.72465241e-03 3.44045088e-02 0.00000000e+00 6.16048537e-02
 2.49374961e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.35520815e-03 1.24687487e-02 0.00000000e+00
 6.46527682e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.20531237e-02 2.35982612e-02
 0.00000000e+00 3.23263858e-03 3.04791634e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.75486086e-03
 7.43506849e-03 0.00000000e+00 1.38541654e-04 9.23611005e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.77083309e-04 2.09197886e-02 0.00000000e+00 4.61805495e-04
 1.84722201e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
407.jpg,0,"[2.7160131e-04 4.4610515e-02 9.8251775e-02 2.9197142e-03 3.3760044e-01
 2.6345327e-02 1.3987468e-02 3.7209380e-02 0.0000000e+00 0.0000000e+00
 4.2098202e-02 7.3603958e-02 8.1480393e-04 6.0655361e-01 2.7228031e-01
 1.9012091e-03 8.9221030e-02 1.9487394e-02 0.0000000e+00 1.9820106e-01
 5.0429571e-01 4.0740197e-04 1.4714001e-01 1.8604690e-01 2.0370098e-04
 8.1480393e-04 0.0000000e+00 0.0000000e+00 5.9141185e-02 1.4890543e-01
 4.7530228e-04 3.4697067e-02 2.6481128e-03 7.4690359e-04 1.3580066e-04
 0.0000000e+00 0.0000000e+00 1.9012092e-02 5.6085672e-02 4.7530228e-04
 4.2641405e-02 3.0555148e-03 8.1480393e-04 1.1543056e-02 0.0000000e+00
 0.0000000e+00 3.2388456e-02 1.6194229e-01 1.3580066e-03 6.6746019e-02
 1.7857786e-02 6.7900331e-04 4.3456210e-03 0.0000000e+00 0.0000000e+00
 4.5493222e-03 7.8764381e-03 6.1110297e-04 4.1419198e-03 3.3950165e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.8703186e-03
 4.9567241e-03 6.1110297e-04 9.9134482e-03 0.0000000e+00 1.3580066e-04
 0.0000000e+00 0.0000000e+00]"
408.jpg,3,"[0.00000000e+00 3.77996974e-02 1.53608329e-03 8.43339891e-04
 2.21647784e-01 4.24681883e-03 9.63817001e-04 4.82510887e-02
 0.00000000e+00 0.00000000e+00 6.95755379e-03 1.44572556e-03
 8.13220569e-04 9.67702389e-01 8.96048620e-02 5.72266348e-04
 4.04501930e-02 0.00000000e+00 0.00000000e+00 2.68061599e-03
 3.58419446e-03 3.61431390e-04 7.83101283e-03 6.17445260e-03
 1.50596403e-04 3.61431390e-04 0.00000000e+00 0.00000000e+00
 2.37942324e-03 1.80715683e-03 0.00000000e+00 1.20477122e-03
 9.03578475e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.59632193e-03 1.11441338e-03 0.00000000e+00
 7.22862780e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.91859826e-02 1.24995019e-02
 3.01192806e-04 1.54511910e-02 1.23489054e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.75884648e-03
 9.03578475e-05 1.80715695e-04 1.14453270e-03 1.50596403e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.98787265e-03 6.02385626e-05 1.20477125e-04 1.20477122e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
409.jpg,2,"[0.0000000e+00 2.7355988e-04 5.3800113e-02 0.0000000e+00 4.2401783e-02
 3.7190467e-01 0.0000000e+00 2.2340724e-03 0.0000000e+00 0.0000000e+00
 4.5593315e-05 1.0190106e-01 0.0000000e+00 5.4711979e-02 7.4868780e-01
 0.0000000e+00 1.1079175e-02 8.6627301e-04 0.0000000e+00 4.8784846e-03
 3.9611471e-01 0.0000000e+00 6.8617940e-02 3.4331766e-01 0.0000000e+00
 1.1398329e-03 2.7355988e-04 0.0000000e+00 3.1915322e-04 5.7082832e-02
 0.0000000e+00 1.4589861e-03 2.2796658e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.7083234e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 6.4742509e-03 0.0000000e+00 4.5593315e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.5593315e-05 7.2949304e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5593315e-05
 4.5593315e-05 0.0000000e+00 2.2796658e-04 7.9788305e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
412.jpg,4,"[0.0000000e+00 1.6131910e-03 1.9983815e-02 3.2922264e-05 2.5350144e-03
 2.7325479e-03 3.2922265e-04 1.3168906e-04 0.0000000e+00 0.0000000e+00
 1.6461132e-03 1.5934376e-02 0.0000000e+00 3.2922264e-02 6.3079059e-02
 1.9753358e-04 3.2922265e-04 0.0000000e+00 0.0000000e+00 2.1728694e-03
 5.2609779e-02 9.8766788e-05 3.1934597e-03 1.5921207e-01 1.6461132e-04
 9.8766788e-05 0.0000000e+00 0.0000000e+00 1.4156573e-03 6.0840342e-02
 3.2922264e-05 5.4650959e-03 3.2922265e-03 6.5844528e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.7448800e-03 1.1312090e-01 0.0000000e+00
 2.9630037e-03 7.3087425e-03 3.2922264e-05 6.5844528e-05 0.0000000e+00
 0.0000000e+00 8.3622551e-03 9.6946192e-01 6.5844528e-05 8.7243998e-03
 9.7384058e-02 9.8766788e-05 2.6337811e-04 3.7860603e-03 0.0000000e+00
 3.6214490e-04 4.1811275e-03 0.0000000e+00 9.8766788e-05 3.2922264e-05
 0.0000000e+00 3.2922264e-05 0.0000000e+00 0.0000000e+00 3.9506715e-04
 2.9959260e-03 0.0000000e+00 2.3045584e-04 6.5844528e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
413.jpg,2,"[4.74832254e-04 2.96554323e-02 2.46481113e-02 0.00000000e+00
 1.19916730e-01 1.69212949e-02 4.31665685e-05 1.72666274e-04
 0.00000000e+00 0.00000000e+00 5.48215397e-03 2.04177871e-02
 9.92831076e-04 4.88300234e-01 3.24612595e-02 4.31665685e-04
 3.19432607e-03 0.00000000e+00 0.00000000e+00 2.06336193e-02
 1.01139270e-01 4.10082377e-03 8.41402769e-01 8.73259678e-02
 9.06497939e-04 4.05765744e-03 0.00000000e+00 0.00000000e+00
 5.48215397e-03 1.69644617e-02 7.51098292e-03 1.74824595e-02
 2.41732784e-03 1.29499706e-04 3.88499117e-04 0.00000000e+00
 0.00000000e+00 1.85616245e-03 9.41031240e-03 4.31665685e-04
 7.29515031e-03 1.64032960e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.70523250e-02 3.66052501e-02
 2.58999411e-04 5.72388694e-02 7.51098320e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.85616240e-02
 3.23749264e-03 0.00000000e+00 3.02165980e-04 4.31665685e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.04894759e-02 1.13096405e-02 0.00000000e+00 3.88499117e-04
 1.25183049e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
414.jpg,4,"[4.4193579e-04 3.9774220e-04 1.7412269e-02 3.0935503e-04 5.4976810e-02
 2.6427759e-02 1.7677431e-04 5.1706485e-03 9.2806509e-03 0.0000000e+00
 1.0606458e-03 1.5993656e-01 6.6290365e-04 2.1314563e-01 7.5796402e-01
 3.9774220e-04 7.0267790e-03 2.1654852e-03 0.0000000e+00 2.6958082e-03
 5.0871229e-01 1.7677431e-03 2.4527436e-02 2.9335696e-01 7.5129082e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.5354862e-04 4.3751642e-02
 5.7451648e-04 9.1480706e-03 5.1706485e-02 1.3258072e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 4.4193577e-05 6.6732303e-03 0.0000000e+00
 1.7677431e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.9774220e-04 1.0164523e-02 1.3700009e-03 6.6290365e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.7677431e-04 1.1048394e-03 4.4193577e-05 4.4193577e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3258072e-04
 1.9887111e-03 0.0000000e+00 4.4193577e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
415.jpg,4,"[0.0000000e+00 1.2021758e-02 1.2644944e-01 0.0000000e+00 7.9997722e-03
 5.2153212e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5192654e-02 7.4384624e-01 0.0000000e+00 3.9901626e-01 4.0104935e-01
 0.0000000e+00 9.7234803e-04 0.0000000e+00 0.0000000e+00 1.4231639e-02
 3.1875336e-01 0.0000000e+00 2.8198093e-02 3.0452171e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.6903887e-03
 0.0000000e+00 6.2318668e-03 2.3424749e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.0772889e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 5.7456928e-04 7.8141421e-02 0.0000000e+00 0.0000000e+00
 3.0938347e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.3259292e-04 5.7898904e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4197637e-05
 9.2815037e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
416.jpg,0,"[0.0000000e+00 1.1252735e-02 9.7644702e-02 1.3612179e-04 8.0493353e-02
 3.1852499e-02 4.5373930e-05 1.1388857e-02 0.0000000e+00 0.0000000e+00
 1.0299882e-02 9.9142037e-02 0.0000000e+00 2.8059238e-01 8.8220531e-01
 0.0000000e+00 6.7425661e-02 1.1797221e-03 0.0000000e+00 2.7678097e-03
 6.8696134e-02 4.5373930e-05 1.1298109e-02 4.7052767e-02 0.0000000e+00
 2.7224357e-04 0.0000000e+00 0.0000000e+00 3.1761752e-04 1.1842595e-02
 0.0000000e+00 0.0000000e+00 1.8149572e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 4.5373930e-05 3.4756429e-02 0.0000000e+00
 0.0000000e+00 8.9386646e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.6634498e-02 7.3505767e-02 0.0000000e+00 3.0359697e-01
 6.2706769e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.8968376e-03 1.3929796e-02 0.0000000e+00 8.3034290e-03 1.3612179e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.1761751e-03
 1.2160214e-02 0.0000000e+00 5.7624890e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
418.jpg,4,"[6.5733457e-04 5.0165006e-03 8.0955945e-02 3.4596556e-04 3.0444970e-03
 7.7842250e-03 4.5321491e-03 4.8435180e-04 0.0000000e+00 0.0000000e+00
 2.1449865e-03 5.0337989e-02 3.4596556e-04 2.3491062e-02 1.8751334e-01
 1.3146691e-03 4.3245694e-03 0.0000000e+00 0.0000000e+00 1.2800726e-03
 2.4252186e-02 3.8056212e-04 5.8122217e-03 5.4766349e-02 4.1515869e-04
 7.2652771e-04 0.0000000e+00 0.0000000e+00 5.4316595e-03 4.8954125e-02
 2.7677245e-04 6.9193114e-03 4.8435180e-04 1.7298278e-03 6.9193113e-05
 0.0000000e+00 0.0000000e+00 3.7018314e-03 5.5804245e-02 2.7677245e-04
 3.4596557e-03 1.1866619e-02 1.3838623e-04 2.7677245e-04 0.0000000e+00
 0.0000000e+00 9.5486492e-03 9.6866900e-01 7.6112425e-04 1.6606348e-02
 7.1476482e-02 2.1449865e-03 4.8435180e-04 0.0000000e+00 0.0000000e+00
 7.9572079e-04 2.7642649e-02 1.3838623e-04 6.5733457e-04 1.0378967e-04
 2.0757935e-04 3.4596556e-05 0.0000000e+00 0.0000000e+00 1.1070898e-03
 3.3247292e-02 1.0378967e-04 1.2454761e-03 1.1416863e-03 4.8435180e-04
 0.0000000e+00 0.0000000e+00]"
420.jpg,0,"[9.39600635e-04 1.13926576e-02 2.18633324e-01 1.58557610e-03
 3.83474492e-02 2.58390177e-02 1.40940095e-03 1.19211832e-02
 5.34397876e-03 0.00000000e+00 9.74835642e-03 3.46947521e-01
 1.17450079e-04 1.01829216e-01 6.95891738e-01 5.87250397e-05
 1.24497088e-02 5.75505383e-03 0.00000000e+00 1.23909833e-02
 1.37534037e-01 0.00000000e+00 1.81460381e-02 7.17619956e-02
 5.87250397e-05 2.93625199e-04 0.00000000e+00 0.00000000e+00
 9.39600635e-03 1.82634871e-02 1.11577578e-03 1.58557610e-03
 3.52350238e-04 2.34900159e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.42701846e-02 1.33658186e-01 5.28525328e-04
 1.08641321e-02 2.58390186e-03 1.17450079e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.78189273e-02 3.87526542e-01
 4.16947762e-03 3.05252761e-01 2.11292699e-01 9.98325646e-03
 2.99497694e-03 0.00000000e+00 0.00000000e+00 2.70135188e-03
 1.99665129e-02 7.04700476e-04 8.22150556e-04 1.17450079e-04
 9.98325646e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.04700476e-04 3.64095233e-02 2.34900159e-04 1.05705066e-03
 1.17450079e-04 2.34900159e-04 0.00000000e+00 0.00000000e+00]"
421.jpg,3,"[1.2737862e-04 7.5535521e-02 6.7935260e-03 4.6705492e-04 1.6109149e-01
 2.2078960e-03 3.0995463e-03 1.2907700e-02 4.2459538e-05 0.0000000e+00
 1.8809576e-02 3.0995463e-03 8.0673123e-04 9.3737924e-01 9.6765287e-02
 1.3162456e-03 6.9973320e-02 0.0000000e+00 0.0000000e+00 1.8767117e-02
 4.6280897e-03 7.6427171e-04 2.1510002e-01 6.6236882e-03 2.9721676e-04
 2.1229768e-03 0.0000000e+00 0.0000000e+00 1.6134625e-02 5.1376042e-03
 5.9443351e-04 9.9355318e-03 1.4436243e-03 8.4919076e-05 4.2459538e-05
 0.0000000e+00 0.0000000e+00 9.2137195e-03 3.3118438e-02 1.2737862e-04
 4.2501997e-02 4.5728922e-02 4.2459538e-05 4.2459538e-05 0.0000000e+00
 0.0000000e+00 7.9441793e-02 3.0953003e-02 1.5710029e-03 8.9122571e-02
 8.3730206e-02 2.1229769e-04 4.2459538e-04 0.0000000e+00 0.0000000e+00
 1.2228347e-02 7.6427171e-04 4.2459538e-05 5.0102253e-03 3.8213586e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4606081e-02
 4.5007109e-03 0.0000000e+00 4.3308730e-03 2.5475724e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
